user_id,auction_id,cat_id,cat1,property,buy_mount,day
180396741,17341519082,50018831,50014815,21458:21896;7255170:3223216;8485439:78065884;21487:29774;6798969:51746;7250727:21892;33337:3218948,1,20121015
843699760,20001272307,50003700,28,1628665:3233938;1628665:131622;6796859:52368,1,20121015
76931635,15943866570,50012359,122650008,21458:3379652;1633959:176201702;1628366:32799;8185022:3324544;8185016:3269476;23654:46082;7222700:4528057;25935:21991;25935:21990;25935:31381;1628665:3233942;1628665:3233940;1628665:29798;22007:30338;22007:30396;22007:30397;22007:30398;22007:30399;22007:30400;22007:30401,1,20131011
1630723811,19294146750,50012359,122650008,21458:92040660;1633959:35803;1628366:30915;8185022:3704329;8185016:3269476;23654:46082;7222700:139386;25935:21991;25935:21990;25935:31381;1628665:3233941;1628665:3233942;1628665:92012;1628665:3233940;1628665:29778;1628665:3233938;1628665:29784;1628665:29793;22007:30391;22007:30392;22007:30393;22007:30394;22007:30395;22007:30396;22007:30397;22007:30398;22007:30399;22007:30400;22007:30338,1,20131011
65717919,35246984766,50013207,50008168,1628665:3233942;1628665:61550;1628665:3233938;1628665:29782;2904342:30905;22019:3340598;22019:34731;22019:2026;22019:3238422;22019:50793479;22019:3287412;25935:31381;32047:93471;8151548:3309760;13394971:31379;13395135:30912;13512632:45026;1628348:11468;1633959:253069887,1,20131011
352161124,15705737130,50012451,50008168,21458:11580;1628665:3233941;1628665:92012;1628665:29790;1628665:31614;1628665:3233937;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;22019:3284610;22019:125938;22019:3238422;22019:3251926;22019:3263874;22019:3385599;33030:29800;33162:30916;3156768:4195556;3156768:30731631;3156768:106779;3156768:28695579;3156768:4069612;25935:31381;13512069:48867;1628324:3229558;1628324:3473865;1628324:3229496;1628324:38368874;1628324:19811010;1628324:104936,1,20121223
187000969,13855406860,50023661,28,11644036:28619;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;11759968:33312440;21475:11488282;21458:136552738;16468954:4391473,1,20121223
31446056,15356581041,50018831,50014815,21458:34096;7255171:198226454;30469808:198267565;21487:29775;6798969:51746;7250727:21892;33337:3223235,1,20121208
1059515630,18095939795,50011993,28,1628862:50276;32959:104027;1628665:61550;1628665:29778;32549:65569917;32549:75472461;32549:26762606;32549:99061;32549:5233065,1,20121208
109351271,13164036226,50013636,50008168,21458:11580;1628665:3233941;1628665:3233942;25935:31381;22019:3228688;22019:3248884;22019:3340598;22135:31410;1628366:30916;8151548:29800;13529746:21983;22022:34178265,2,20121208
75812987,35764458924,50006843,38,21476:21797;21475:108283;6933666:96059;33595:16453265;2815901:74791376;21458:12901466;4325876:543476115;125971799:7702546,2,20140209
815894735,19891808649,50013207,50008168,1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:133527;1628665:29782;1628665:29799;2904342:31004;22019:3340598;22019:34731;22019:2026;22019:50793479;22019:3287412;25935:21991;32047:93470;8151548:29800;13394971:31377;13395135:30912;13512632:45026,2,20131122
24543853,19268236431,50012451,50008168,21458:34923;1628665:3233941;1628665:3233939;1628665:92012;1628665:29790;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233938;1628665:29793;22019:3228688;22019:3265977;22019:3340598;22019:34731;22019:2026;22019:50793479;22019:3287412;22019:3377924,1,20131122
72817932,21979847643,50010544,50008168,21458:110252;25935:21991;1628665:29790;1628665:61550;1628665:29784;22019:3340598;22019:34731;22019:2026;22019:50793479;32047:93471;1628348:11468;1628021:46055;3988915:29447291;2904342:117257297;13394971:3381725;8151548:109279;13395135:114477;13510285:3450338,1,20131224
524710302,24467280780,50018615,38,6933666:68266652;33595:29230,5,20131224
646862525,25605176670,50017100,50014815,1628665:3233941;1628665:3233942;1628665:3233939,1,20130827
409058452,21059695793,50016471,50014815,1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;21458:54610730,1,20130827
109642448,4856617793,50011993,28,122218042:3251298;21475:135183931;1628861:45499995;32959:104027;1628665:3233938;6864839:99061;6864839:99201;6864839:75475274;6864839:75475275;6864839:75475276;6864839:99063;6864839:6903483;6864839:5233065;6864839:8670194,1,20140803
86552360,35473477308,50006602,50008168,21458:213901849;10984217:21671;21479:106713;1628665:3233941;1628665:92012;1628665:29790;1628665:31614;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:131622;1628665:29796;1628665:133527;1628665:108579;1628665:29785;1628665:29782;1628665:29799;21475:9319927;21475:7202757;21967:29841;122217803:30914;25935:21990,1,20141026
385532707,21891635252,121364031,50014815,1628665:61550;1628665:29787;1628665:29782;13023209:298103466;21458:17015778,1,20141026
1853349378,18593491049,50003700,28,21458:91312408;14247001:212158201;24448:113006242;6725953:48332;22044:30197;8004773:15197746;12703156:3372959;11684888:104528258;1628665:3233939;1628665:3233941;6796859:52366;6796859:52367;6796859:52368,1,20131225
740644779,15433386490,50010557,50008168,21458:4536158;1633959:156917447;25935:31381;1627368:3218565;1627349:3227750;1628432:106664;13394971:21671;3988915:7197959;2904342:30905;13395135:33213;1628348:11468;1628665:3233942;1628665:29790;1628665:29798;1628665:29778;1628665:3233938;1628665:108579;1628665:29782;22019:3265977;22019:3340598;22019:34731;22019:2026;22019:50793479,1,20130415
258583210,16152452397,50013711,50008168,21458:97079677;1628665:3233941;1628665:3233942;1633959:3449878;22019:34731;22019:2026;22019:50793479;22019:3287412;22019:3377924;23181:31427;35779:131778;1628366:30915;25935:21991;13394971:31377;13395135:33213,1,20130415
421330304,22033456026,50013636,50008168,21458:46906;1633959:132853981;13585062:132853981;25935:21990;32047:93470;22135:31412;1628366:32799;13529746:21983;13394971:31379;22022:102274034;13539026:21984;1628665:29798;1628665:29796;22019:50793479;22019:3287412;22019:3377924;22019:2375;22019:28232;22019:138748,1,20130415
488676578,14073314308,50010558,50008168,21458:97079677;1633959:3364169;25935:21991;1628665:3233941;1628665:3233942;22019:34731;22019:2026;22019:50793479;22019:3287412;22019:3377924;32047:93472;1628305:3229394;1628306:3229402;1628348:11468;3079382:29641138;1627349:11462;1628366:32799;13394971:21671;3988915:7197959;13395135:30912;13399649:3315982,1,20130909
219585012,20989523878,50010557,50008168,21458:46906;1633959:173605880;25935:21990;1627368:3218565;1627349:3227750;1628432:106664;13394971:31379;3988915:29447291;2904342:30907;13395135:21671;1628348:11468;1628665:3233936;1628665:29796;22019:125938;22019:2026;22019:50793479;22019:3287412;22019:3377924;22019:2375;22019:28232;22019:138748;32047:93470;22119:30902,1,20130909
105871298,13171854272,50006520,50014815,21458:5954914;1633959:128600844;6960124:6262384;2815901:128600844;1628665:92012,7,20130909
77273704,39231485611,121364022,50008168,21458:32270;1628665:23424;1628665:29778;1628665:3233938;1628665:77451615;25935:21991;22061:14033338;122277773:21953;122217801:3340598;122217801:34731;122217801:2026;122217801:50793479;30640:93471;122217803:30915;22009:29800;22066:30993;1628348:11468;13023209:3860888,1,20140710
786069914,15895146633,50013636,50008168,21458:30992;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:131622;1628665:29796;1628665:133527;1628665:108579;1628665:29785;1628665:29782;1628665:29799;25935:31381;32047:93471;122217801:3238327;122217801:3228688;122217801:3265977;122217801:3248884;122217801:3284610;122217801:34731;22135:31410;122217803:3230095;22009:29800;122277569:21983;2049128:3694909;22066:31379;22022:34178265;122277668:29479;13658074:29479,1,20140710
365745875,38644677875,50006602,50008168,10984217:21985;21479:106713;1628665:29790;1628665:31614;1628665:29778;1628665:3233938;1628665:29782;21475:3473865;21475:3229496;21475:38368874;21475:19811010;21475:56082775;21967:29841;122217803:30915;25935:31381;13023209:3716940,2,20140710
752118864,37934107188,50012378,50022520,1628665:31614;1628665:29778;21967:29773;21967:29774;22066:29563;22121:30905;22119:30903;122217803:30915;22061:131623;21479:29800;2918838:3227750;122218020:46055;21458:139608192;2397831:16560881,1,20140415
534653442,36577242950,50010557,50008168,25935:21991;1628665:92012;1628665:29798;1628665:3233938;1628665:29784;122217801:3284610;122217801:34731;122217801:2026;122217801:50793479;122217801:3287412;122217801:3263874;122217801:3377924;122217801:2375;122217801:28232;32047:93471;1627368:3218565;122217965:3227750;22009:106713;22066:30993;33069:104880;22121:30907;22061:14033338;1628348:11468,1,20140415
1131004466,38045329504,50013207,50008168,1628665:3233941;1628665:3233942;1628665:3233939;1628665:29790;1628665:31614;1628665:61550;1628665:3233936;1628665:3233937;1628665:29798;1628665:3233938;1628665:82340;122217801:3340598;122217801:34731;122217801:2026;122217801:50793479;122217801:3287412;25935:31381;32047:93470;22009:29800;22066:30993;22061:14033338;122217806:30902;1628348:11468,1,20140415
802106354,17374605794,50018830,38,21458:68589882;33595:16453265;6933666:112911;12323117:112360;1633959:3235337,1,20130621
555469112,12837075766,50012788,28,21458:3265613;4092509:135343;2112993:29274;2113534:3490894;1628665:29790;1628665:131622;1628665:29796;2112778:99060;21475:22131761,1,20130621
905857084,37323795544,50006042,50014815,21458:30992;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:3233937;1628665:29798;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29785;1628665:29782;1628665:29799;13023209:3408526;23378:104082,1,20140723
631427167,37932180732,50012364,122650008,21458:3366285;6625788:578575768;13023209:90850678;122217803:30915;2397831:16561343;122217809:3227755;21948:3228727;122218021:135739;35730:31417;124129949:18340619;25935:21991;1628665:3233942;1628665:3233938;1628665:29787;22007:30391;22007:30392;22007:30393;22007:30394;22007:30395;22007:30396;22007:30397;22007:30398;22007:30399;22007:30400;22007:30338;22007:30401;122277820:3324544,1,20140723
1074423598,20587364444,50011993,28,1628862:3251298;21475:137325;1628861:3251270;32959:104026;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;31367:82126;3989193:31542;3989126:3726638;32549:65569917;32549:75472461;32549:26762606;32549:99061;32549:99060;32549:99201,1,20130615
311928961,15638277906,50012424,28,1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;21458:3615086;29700318:3277718;2397831:16560881,1,20130615
123946660,19117316615,50008847,28,1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:131622;1628665:29796;1628665:133527;1628665:108579;1628665:29785;1628665:29782;1628665:29799;11649692:104259336;11685863:43426;21475:137325;21458:194101710;29673864:194105534;6314564:158484259,1,20130910
108230138,19268074263,50023636,28,21458:267431965;5771166:314154103;44853506:314154103;11745898:6079265;11576056:44684;11666049:92233;11684888:104528257;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:3233936;1628665:29798;1628665:29778;1628665:29784;1628665:29796;1628665:133527;1628665:29785;1628665:29782;1628665:29799;9174839:3268239;9174839:3268237;9174839:3268243;9174839:3268244;9174839:3286023;21475:137325,1,20130910
689863904,19135038278,50012363,122650008,1628665:29790;1628665:108579;1628665:29785;1628665:29782;1628665:29799;22007:30376;22007:30377;22007:30378;22007:30381;22007:30382;22007:30383;22007:30384;22007:30385;22007:30386;1628366:32799;8185014:3228727;8185015:3998010;8185016:31619;8185021:125116;2236228:114477;25935:21991;25935:21990;25935:31381;21870:4027090;27759919:11580;21458:146213228;1633959:9422890;2397831:16561025,1,20130910
371378595,23668104377,50013207,50008168,21458:30992;1628665:3233939;1628665:92012;1628665:82340;1628665:29784;1628665:29793;1628665:29796;1628665:29782;1628665:29799;2904342:30905;22019:3228688;22019:3265977;22019:3248884;22019:3340598;22019:3284610;22019:34731;25935:21990;1633959:5567964;32047:93471;8151548:29800;13394971:31379;13395135:30912;13512632:45026;1628348:11468,1,20130409
387737180,16957863745,50023591,50022520,21458:30992;21956:3559330;1628665:3233941;1628665:3233942;1628665:3233939;1628665:31614;1628665:61550;1633959:3376925;21967:29774;21967:29773;21967:29775;11697064:119686;11697039:21983;11719942:22516235;22334:30914;11761801:62519847,1,20130409
1642838487,18409131366,50012361,122650008,21458:30992;1628665:61550;1628665:29778;1628665:3233938;1628665:29784;1628665:29799;22007:30388;22007:30393;22007:30394;22007:30395;22007:30396;22007:30397;22007:30398;22007:30399;22007:30400;22007:30338;22007:30401;22007:78118851;22007:78118763;22007:186446171;22007:186432455;25935:21991;2397831:16560881,1,20130409
1744798113,26565120563,50012424,28,1628665:29796;1628665:29799;21458:71116303;29125501:4273781;1633959:4273781;2397831:16561164,1,20130815
36515334,19606251829,50007011,50008168,21458:114975407;1633959:245822139;3130834:31028;35931:31408;2124281:12439576;25935:31381;1628165:30993;8151548:106665;1628665:3233941;1628665:3233942;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:29796;1628665:133527;1628665:108579;1628665:29785;1628665:29782;1628665:29799;1628324:3229494;5426651:29841,1,20130815
377434743,26964176307,50010545,50008168,23150:45030;1628665:29793;25935:21990;22019:3248884;22019:3340598;22019:34731;22019:125938;22019:2026;2101573:3218252;1628366:32799;13394971:3292831;21458:85966;1633959:85966,1,20140120
722788867,36470076249,50010558,50008168,25935:31381;32047:93471;1627349:114518;1628305:117133457;1628306:3229402;1628348:3229644;1628366:30916;3079382:29641138;3988915:29447291;8151548:29800;13394971:3086;13395135:30910;13399649:3315982;1628665:29782;1628665:29796;1628665:131622;1628665:3233941;1628665:29798;22019:3340598;22019:34731;22019:2026;22019:50793479;22019:3287412;21458:82901,1,20140120
658591278,19621258789,50012365,122650008,1628665:92012;1628665:29784;1628665:29799;22007:30389;22007:30390;22007:30391;22007:30392;22007:30393;22007:30394;22007:30395;22007:30396;22007:30397;22007:30398;22007:30399;22007:30400;22007:30338;22007:30401;22007:78118851;22007:78118763;22007:186446171;22007:186457463;1628366:30916;23346:46086;8185015:29855;8185016:31619;8185018:31686;1629233:14543980;3034215:21943897;8185021:3227759;8185017:31691;2232918:14466535;25935:21991;21458:6864644;1633959:184239625;2397831:16561343,1,20140120
133534162,39323486137,50016454,28,1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;21475:135183931;21458:9277106,1,20140823
424964507,16471850052,211122,38,21458:3516716;1663452:141726288;6933553:3971777;13024489:4193416;22757:28871;21475:41652455;1628149:96059;6940834:29865;122277714:28871;3346378:75368027,12,20140823
